ts,bombeamento/vazao,decantacao/turbidez,nivel/reservatorio,pressao/linha1,qualidade/cloro,qualidade/ph
2025-08-23T02:44:00.784710+00:00,186.784,0.42,78.186,3.6,1.512,7.261
2025-08-23T02:59:00.784710+00:00,183.253,0.34,76.363,3.677,1.781,7.281
2025-08-23T03:14:00.784710+00:00,183.858,0.368,77.645,3.602,2.001,7.234
2025-08-23T03:29:00.784710+00:00,201.571,0.361,76.582,3.581,1.826,7.333
2025-08-23T03:44:00.784710+00:00,189.269,0.398,74.116,3.505,1.927,7.201
2025-08-23T03:59:00.784710+00:00,187.268,0.309,71.802,3.412,1.615,7.316
2025-08-23T04:14:00.784710+00:00,182.724,0.409,72.977,3.477,1.613,7.255
2025-08-23T04:29:00.784710+00:00,203.234,0.379,73.19,3.63,1.969,7.333
2025-08-23T04:44:00.784710+00:00,192.849,0.286,72.71,3.423,1.8,7.305
2025-08-23T04:59:00.784710+00:00,175.288,0.41,75.818,3.404,1.791,7.365
2025-08-23T05:14:00.784710+00:00,177.424,0.457,75.423,3.517,1.634,7.296
2025-08-23T05:29:00.784710+00:00,176.372,0.392,77.508,3.51,1.77,7.154
2025-08-23T05:44:00.784710+00:00,177.648,0.41,71.139,3.335,1.609,7.24
2025-08-23T05:59:00.784710+00:00,169.196,0.339,75.424,3.368,1.877,7.169
2025-08-23T06:14:00.784710+00:00,176.578,0.247,74.958,3.335,2.05,7.204
2025-08-23T06:29:00.784710+00:00,182.889,0.234,70.843,3.366,1.768,7.321
2025-08-23T06:44:00.784710+00:00,158.92,0.335,71.773,3.433,1.621,7.263
2025-08-23T06:59:00.784710+00:00,158.521,0.288,72.815,3.265,1.38,7.178
2025-08-23T07:14:00.784710+00:00,161.765,0.267,69.715,3.401,1.469,7.154
2025-08-23T07:29:00.784710+00:00,160.196,0.305,69.052,3.306,1.844,7.212
2025-08-23T07:44:00.784710+00:00,177.722,0.335,67.559,3.468,1.52,7.132
2025-08-23T07:59:00.784710+00:00,167.785,0.227,63.58,3.291,1.586,7.159
2025-08-23T08:14:00.784710+00:00,165.363,0.272,67.928,3.241,1.695,7.213
2025-08-23T08:29:00.784710+00:00,153.741,0.366,65.856,3.279,1.781,7.258
2025-08-23T08:44:00.784710+00:00,151.63,0.232,64.619,3.19,1.566,7.22
2025-08-23T08:59:00.784710+00:00,140.398,0.325,67.115,3.058,1.528,7.041
2025-08-23T09:14:00.784710+00:00,156.391,0.253,62.878,3.167,1.572,7.192
2025-08-23T09:29:00.784710+00:00,152.233,0.3,66.915,3.15,1.476,7.173
2025-08-23T09:44:00.784710+00:00,156.81,0.323,65.804,3.029,1.47,7.189
2025-08-23T09:59:00.784710+00:00,143.111,0.302,63.587,3.136,1.576,7.256
2025-08-23T10:14:00.784710+00:00,142.004,0.306,63.828,2.963,1.537,7.031
2025-08-23T10:29:00.784710+00:00,142.911,0.199,61.161,3.088,1.76,7.115
2025-08-23T10:44:00.784710+00:00,147.178,0.309,64.65,3.123,1.546,7.182
2025-08-23T10:59:00.784710+00:00,126.858,0.207,63.155,3.099,1.622,7.048
2025-08-23T11:14:00.784710+00:00,143.177,0.26,62.959,3.048,1.345,7.228
2025-08-23T11:29:00.784710+00:00,135.891,0.257,63.12,3.064,1.528,7.158
2025-08-23T11:44:00.784710+00:00,126.455,0.266,60.539,2.999,1.371,7.184
2025-08-23T11:59:00.784710+00:00,117.223,0.256,58.523,3.054,1.497,7.096
2025-08-23T12:14:00.784710+00:00,131.896,0.195,63.243,3.05,1.526,7.177
2025-08-23T12:29:00.784710+00:00,143.774,0.168,62.503,2.967,1.444,7.19
2025-08-23T12:44:00.784710+00:00,144.913,0.277,59.885,3.055,1.721,7.138
2025-08-23T12:59:00.784710+00:00,133.803,0.242,61.636,3.05,1.6,7.137
2025-08-23T13:14:00.784710+00:00,146.226,0.289,63.229,3.013,1.566,7.138
2025-08-23T13:29:00.784710+00:00,129.882,0.228,62.919,3.217,1.514,7.069
2025-08-23T13:44:00.784710+00:00,137.676,0.16,59.475,3.011,1.632,7.111
2025-08-23T13:59:00.784710+00:00,126.391,0.278,57.624,3.0,1.248,7.213
2025-08-23T14:14:00.784710+00:00,125.965,0.212,57.999,2.989,1.584,7.143
2025-08-23T14:29:00.784710+00:00,124.87,0.248,60.075,2.947,1.302,7.181
2025-08-23T14:44:00.784710+00:00,114.141,0.199,63.723,3.083,1.355,7.058
2025-08-23T14:59:00.784710+00:00,141.384,0.315,59.474,2.977,1.493,7.115
2025-08-23T15:14:00.784710+00:00,126.54,0.19,59.905,2.992,1.577,7.213
2025-08-23T15:29:00.784710+00:00,125.969,0.219,60.062,3.0,1.294,7.082
2025-08-23T15:44:00.784710+00:00,123.766,0.243,60.463,2.971,1.376,7.079
2025-08-23T15:59:00.784710+00:00,132.511,0.185,61.764,2.918,1.455,7.143
2025-08-23T16:14:00.784710+00:00,149.304,0.259,59.517,3.03,1.428,7.185
2025-08-23T16:29:00.784710+00:00,153.104,0.325,64.564,3.147,1.56,7.138
2025-08-23T16:44:00.784710+00:00,124.325,0.223,62.452,3.103,1.877,7.22
2025-08-23T16:59:00.784710+00:00,136.131,0.271,68.071,3.224,1.524,7.195
2025-08-23T17:14:00.784710+00:00,132.137,0.117,61.161,3.171,1.395,7.198
2025-08-23T17:29:00.784710+00:00,149.847,0.256,67.105,3.166,1.337,7.185
2025-08-23T17:44:00.784710+00:00,145.839,0.246,67.146,3.289,1.464,7.296
2025-08-23T17:59:00.784710+00:00,140.13,0.225,63.997,3.144,1.401,7.148
2025-08-23T18:14:00.784710+00:00,147.543,0.324,64.504,3.172,1.581,7.045
2025-08-23T18:29:00.784710+00:00,144.939,0.257,63.941,3.181,1.59,7.266
2025-08-23T18:44:00.784710+00:00,163.516,0.269,64.465,3.321,1.492,7.147
2025-08-23T18:59:00.784710+00:00,156.862,0.264,66.796,3.214,1.798,7.186
2025-08-23T19:14:00.784710+00:00,159.761,0.191,67.36,3.178,1.484,7.264
2025-08-23T19:29:00.784710+00:00,135.007,0.235,64.641,3.293,1.57,7.094
2025-08-23T19:44:00.784710+00:00,157.764,0.344,72.965,3.197,1.674,7.12
2025-08-23T19:59:00.784710+00:00,176.927,0.195,68.392,3.322,1.717,7.105
2025-08-23T20:14:00.784710+00:00,172.833,0.267,69.576,3.329,1.776,7.158
2025-08-23T20:29:00.784710+00:00,149.4,0.29,68.723,3.297,1.686,7.238
2025-08-23T20:44:00.784710+00:00,163.604,0.401,69.967,3.374,1.773,7.248
2025-08-23T20:59:00.784710+00:00,158.408,0.357,70.304,3.225,1.58,7.238
2025-08-23T21:14:00.784710+00:00,183.583,0.295,71.524,3.373,1.782,7.142
2025-08-23T21:29:00.784710+00:00,173.68,0.393,71.999,3.339,1.792,7.093
2025-08-23T21:44:00.784710+00:00,167.365,0.294,74.123,3.62,1.876,7.239
2025-08-23T21:59:00.784710+00:00,175.504,0.386,73.437,3.418,1.505,7.212
2025-08-23T22:14:00.784710+00:00,156.03,0.271,74.844,3.372,1.607,7.273
2025-08-23T22:29:00.784710+00:00,169.796,0.397,73.848,3.323,1.825,7.291
2025-08-23T22:44:00.784710+00:00,180.274,0.326,74.742,3.55,1.417,7.262
2025-08-23T22:59:00.784710+00:00,188.169,0.299,74.186,3.43,1.804,7.303
2025-08-23T23:14:00.784710+00:00,167.202,0.342,77.04,3.406,1.88,7.274
2025-08-23T23:29:00.784710+00:00,180.916,0.37,76.017,3.506,1.692,7.296
2025-08-23T23:44:00.784710+00:00,193.172,0.334,75.367,3.541,1.716,7.225
2025-08-23T23:59:00.784710+00:00,174.504,0.389,75.59,3.548,1.645,7.259
2025-08-24T00:14:00.784710+00:00,188.859,0.334,76.0,3.507,1.717,7.284
2025-08-24T00:29:00.784710+00:00,188.348,0.396,76.501,3.525,1.725,7.323
2025-08-24T00:44:00.784710+00:00,202.21,0.389,76.517,3.537,1.706,7.252
2025-08-24T00:59:00.784710+00:00,187.207,0.365,75.67,3.55,1.703,7.309
2025-08-24T01:14:00.784710+00:00,188.103,0.347,78.442,3.561,1.761,7.263
2025-08-24T01:29:00.784710+00:00,196.618,0.377,78.658,3.617,1.761,7.272
2025-08-24T01:44:00.784710+00:00,179.342,0.397,80.626,3.536,2.021,7.33
2025-08-24T01:59:00.784710+00:00,188.232,0.473,75.874,3.466,1.749,7.16
2025-08-24T02:14:00.784710+00:00,186.27,0.417,78.402,3.52,1.836,7.202
2025-08-24T02:29:00.784710+00:00,188.594,0.418,73.205,3.59,1.724,7.19
2025-08-24T02:44:00.784710+00:00,196.155,0.523,78.601,3.384,1.719,7.138
2025-08-24T02:59:00.784710+00:00,193.337,0.393,73.916,3.381,1.582,7.236
2025-08-24T03:14:00.784710+00:00,182.327,0.39,74.714,3.592,1.594,7.32
2025-08-24T03:29:00.784710+00:00,188.701,0.4,77.168,3.634,1.632,7.257
2025-08-24T03:44:00.784710+00:00,198.703,0.312,75.05,3.405,1.793,7.283
2025-08-24T03:59:00.784710+00:00,179.187,0.338,74.535,3.507,1.893,7.334
2025-08-24T04:14:00.784710+00:00,185.946,0.333,74.811,3.458,1.542,7.346
2025-08-24T04:29:00.784710+00:00,182.081,0.388,76.941,3.46,1.683,7.259
2025-08-24T04:44:00.784710+00:00,181.862,0.343,73.29,3.495,1.576,7.341
2025-08-24T04:59:00.784710+00:00,167.965,0.356,74.696,3.356,1.698,7.262
2025-08-24T05:14:00.784710+00:00,190.85,0.4,73.671,3.359,1.849,7.202
2025-08-24T05:29:00.784710+00:00,171.839,0.385,75.67,3.411,1.656,7.212
2025-08-24T05:44:00.784710+00:00,184.635,0.33,75.308,3.41,1.692,7.155
2025-08-24T05:59:00.784710+00:00,169.778,0.301,69.504,3.318,1.861,7.186
2025-08-24T06:14:00.784710+00:00,168.004,0.387,74.811,3.457,1.729,7.213
2025-08-24T06:29:00.784710+00:00,180.917,0.365,71.03,3.345,1.57,7.278
2025-08-24T06:44:00.784710+00:00,177.318,0.242,72.242,3.33,1.668,7.328
2025-08-24T06:59:00.784710+00:00,169.152,0.302,69.399,3.371,1.537,7.137
2025-08-24T07:14:00.784710+00:00,171.655,0.321,71.518,3.322,1.673,7.238
2025-08-24T07:29:00.784710+00:00,161.317,0.347,75.371,3.383,1.671,7.147
2025-08-24T07:44:00.784710+00:00,161.602,0.349,70.011,3.225,1.431,7.233
2025-08-24T07:59:00.784710+00:00,154.412,0.314,68.323,3.172,1.603,7.191
2025-08-24T08:14:00.784710+00:00,164.976,0.324,68.265,3.243,1.554,7.084
2025-08-24T08:29:00.784710+00:00,150.244,0.293,65.281,3.257,1.62,7.244
2025-08-24T08:44:00.784710+00:00,165.738,0.252,70.611,3.137,1.641,7.147
2025-08-24T08:59:00.784710+00:00,149.422,0.268,67.84,3.109,1.586,7.146
2025-08-24T09:14:00.784710+00:00,150.239,0.278,64.627,3.219,1.479,7.109
2025-08-24T09:29:00.784710+00:00,154.314,0.271,64.214,3.129,1.615,7.129
2025-08-24T09:44:00.784710+00:00,146.654,0.174,65.812,3.059,1.385,7.19
2025-08-24T09:59:00.784710+00:00,142.358,0.245,67.196,3.238,1.32,7.148
2025-08-24T10:14:00.784710+00:00,142.844,0.263,62.599,3.097,1.083,7.175
2025-08-24T10:29:00.784710+00:00,148.65,0.243,66.715,3.226,1.447,7.172
2025-08-24T10:44:00.784710+00:00,134.691,0.241,63.913,3.124,1.346,7.226
2025-08-24T10:59:00.784710+00:00,137.564,0.274,61.867,3.134,1.483,7.122
2025-08-24T11:14:00.784710+00:00,137.328,0.193,62.448,3.082,1.189,7.051
2025-08-24T11:29:00.784710+00:00,142.932,0.163,66.563,2.877,1.339,7.2
2025-08-24T11:44:00.784710+00:00,134.089,0.224,59.999,2.989,1.465,7.113
2025-08-24T11:59:00.784710+00:00,148.334,0.277,61.049,3.062,1.278,7.197
2025-08-24T12:14:00.784710+00:00,131.708,0.321,64.186,3.094,1.444,7.151
2025-08-24T12:29:00.784710+00:00,130.266,0.274,62.513,2.915,1.323,7.118
2025-08-24T12:44:00.784710+00:00,130.126,0.16,60.328,3.048,1.38,7.145
2025-08-24T12:59:00.784710+00:00,120.411,0.221,63.703,2.959,1.452,7.24
2025-08-24T13:14:00.784710+00:00,122.224,0.244,63.694,3.064,1.491,7.246
2025-08-24T13:29:00.784710+00:00,125.973,0.239,62.262,3.041,1.385,7.125
2025-08-24T13:44:00.784710+00:00,139.132,0.257,60.339,3.101,1.275,7.13
2025-08-24T13:59:00.784710+00:00,129.737,0.184,60.645,3.127,1.317,7.185
2025-08-24T14:14:00.784710+00:00,126.209,0.233,62.164,3.079,1.448,7.069
2025-08-24T14:29:00.784710+00:00,140.111,0.252,59.037,3.113,1.25,7.141
2025-08-24T14:44:00.784710+00:00,143.049,0.273,64.418,3.019,1.353,7.12
2025-08-24T14:59:00.784710+00:00,141.148,0.192,65.297,3.277,1.331,7.142
2025-08-24T15:14:00.784710+00:00,124.87,0.217,61.592,2.959,1.368,7.075
2025-08-24T15:29:00.784710+00:00,128.444,0.1,62.975,3.02,1.264,7.031
2025-08-24T15:44:00.784710+00:00,147.745,0.206,64.866,3.142,1.168,7.004
2025-08-24T15:59:00.784710+00:00,136.108,0.214,66.667,3.138,1.458,7.064
2025-08-24T16:14:00.784710+00:00,133.092,0.191,66.161,3.126,1.518,7.106
2025-08-24T16:29:00.784710+00:00,142.141,0.253,59.896,3.151,1.194,7.119
2025-08-24T16:44:00.784710+00:00,145.714,0.245,63.082,2.941,1.462,7.257
2025-08-24T16:59:00.784710+00:00,134.442,0.138,65.087,3.246,1.556,7.21
2025-08-24T17:14:00.784710+00:00,142.217,0.265,63.493,3.115,1.507,7.09
2025-08-24T17:29:00.784710+00:00,149.405,0.212,68.465,3.244,1.395,7.173
2025-08-24T17:44:00.784710+00:00,134.319,0.286,68.597,2.995,1.342,7.132
2025-08-24T17:59:00.784710+00:00,145.378,0.202,64.164,3.192,1.475,7.144
2025-08-24T18:14:00.784710+00:00,138.106,0.271,65.946,3.141,1.507,7.177
2025-08-24T18:29:00.784710+00:00,140.95,0.26,65.261,3.247,1.5,7.207
2025-08-24T18:44:00.784710+00:00,146.159,0.293,66.872,3.243,1.479,7.155
2025-08-24T18:59:00.784710+00:00,156.366,0.289,67.324,3.262,1.382,7.244
2025-08-24T19:14:00.784710+00:00,151.89,0.274,70.205,3.165,1.575,7.117
2025-08-24T19:29:00.784710+00:00,151.22,0.215,67.047,3.261,1.593,7.191
2025-08-24T19:44:00.784710+00:00,158.776,0.222,64.122,3.268,1.574,7.351
2025-08-24T19:59:00.784710+00:00,151.152,0.272,66.68,3.338,1.575,7.214
2025-08-24T20:14:00.784710+00:00,165.72,0.305,68.366,3.394,1.776,7.292
2025-08-24T20:29:00.784710+00:00,173.292,0.279,69.641,3.344,1.512,7.217
2025-08-24T20:44:00.784710+00:00,165.542,0.346,71.853,3.246,1.753,7.251
2025-08-24T20:59:00.784710+00:00,166.462,0.305,69.838,3.373,1.524,7.218
2025-08-24T21:14:00.784710+00:00,172.943,0.275,70.084,3.589,1.757,7.216
2025-08-24T21:29:00.784710+00:00,155.558,0.314,71.146,3.527,1.783,7.185
2025-08-24T21:44:00.784710+00:00,177.86,0.343,71.258,3.173,1.612,7.262
2025-08-24T21:59:00.784710+00:00,200.102,0.352,72.849,3.43,1.857,7.19
2025-08-24T22:14:00.784710+00:00,175.962,0.433,73.215,3.514,1.725,7.285
2025-08-24T22:29:00.784710+00:00,177.574,0.31,76.22,3.438,1.573,7.315
2025-08-24T22:44:00.784710+00:00,185.98,0.343,73.274,3.428,1.643,7.275
2025-08-24T22:59:00.784710+00:00,194.612,0.371,74.926,3.456,1.833,7.24
2025-08-24T23:14:00.784710+00:00,190.575,0.352,74.915,3.533,1.816,7.288
2025-08-24T23:29:00.784710+00:00,166.759,0.331,77.961,3.407,1.757,7.245
2025-08-24T23:44:00.784710+00:00,189.637,0.281,76.344,3.604,1.703,7.323
2025-08-24T23:59:00.784710+00:00,206.724,0.335,79.036,3.513,1.751,7.16
2025-08-25T00:14:00.784710+00:00,192.034,0.309,74.881,3.45,1.671,7.252
2025-08-25T00:29:00.784710+00:00,178.608,0.279,77.308,3.622,2.019,7.155
2025-08-25T00:44:00.784710+00:00,190.77,0.327,76.444,3.414,1.769,7.186
2025-08-25T00:59:00.784710+00:00,178.819,0.315,75.3,3.498,1.736,7.359
2025-08-25T01:14:00.784710+00:00,199.351,0.398,77.74,3.5,1.889,7.332
2025-08-25T01:29:00.784710+00:00,182.139,0.4,81.431,3.72,1.704,7.236
2025-08-25T01:44:00.784710+00:00,190.55,0.325,76.314,3.495,1.869,7.19
2025-08-25T01:59:00.784710+00:00,183.136,0.357,77.786,3.378,1.548,7.102
2025-08-25T02:14:00.784710+00:00,185.54,0.277,75.404,3.504,1.692,7.247
2025-08-25T02:29:00.784710+00:00,201.586,0.345,75.062,3.585,1.871,7.424
2025-08-25T02:44:00.784710+00:00,190.182,0.388,76.325,3.609,1.931,7.304
2025-08-25T02:59:00.784710+00:00,184.413,0.409,76.885,3.724,1.646,7.243
2025-08-25T03:14:00.784710+00:00,179.133,0.33,76.826,3.65,1.627,7.303
2025-08-25T03:29:00.784710+00:00,172.608,0.417,77.005,3.547,1.797,7.18
2025-08-25T03:44:00.784710+00:00,176.74,0.287,73.949,3.454,1.648,7.253
2025-08-25T03:59:00.784710+00:00,186.7,0.298,75.751,3.647,1.684,7.275
2025-08-25T04:14:00.784710+00:00,192.59,0.393,77.735,3.479,1.814,7.261
2025-08-25T04:29:00.784710+00:00,179.103,0.439,73.715,3.447,1.635,7.31
2025-08-25T04:44:00.784710+00:00,194.886,0.377,75.394,3.456,1.455,7.28
2025-08-25T04:59:00.784710+00:00,175.223,0.347,76.338,3.378,1.526,7.296
2025-08-25T05:14:00.784710+00:00,177.61,0.236,73.811,3.429,1.673,7.211
2025-08-25T05:29:00.784710+00:00,169.345,0.241,75.66,3.435,1.437,7.302
2025-08-25T05:44:00.784710+00:00,184.298,0.345,71.515,3.499,1.614,7.341
2025-08-25T05:59:00.784710+00:00,191.472,0.316,75.897,3.395,1.471,7.181
2025-08-25T06:14:00.784710+00:00,158.855,0.275,74.397,3.311,1.823,7.181
2025-08-25T06:29:00.784710+00:00,168.382,0.329,73.307,3.269,1.873,7.31
2025-08-25T06:44:00.784710+00:00,179.423,0.327,74.963,3.399,1.473,7.213
2025-08-25T06:59:00.784710+00:00,155.843,0.365,71.562,3.372,1.618,7.304
2025-08-25T07:14:00.784710+00:00,170.035,0.32,70.483,3.307,1.459,7.188
2025-08-25T07:29:00.784710+00:00,173.332,0.37,73.956,3.298,1.524,7.297
2025-08-25T07:44:00.784710+00:00,162.229,0.304,74.381,3.35,1.764,7.212
2025-08-25T07:59:00.784710+00:00,164.042,0.293,68.799,3.414,1.478,7.215
2025-08-25T08:14:00.784710+00:00,171.765,0.348,69.445,3.224,1.486,7.288
2025-08-25T08:29:00.784710+00:00,171.314,0.241,71.252,3.278,1.393,7.167
2025-08-25T08:44:00.784710+00:00,153.297,0.426,68.5,3.331,1.631,7.127
2025-08-25T08:59:00.784710+00:00,147.627,0.3,69.347,3.177,1.088,7.151
2025-08-25T09:14:00.784710+00:00,142.654,0.296,69.23,3.222,1.414,7.201
2025-08-25T09:29:00.784710+00:00,156.0,0.299,66.066,3.205,1.449,7.075
2025-08-25T09:44:00.784710+00:00,135.431,0.362,67.565,3.089,1.362,7.202
2025-08-25T09:59:00.784710+00:00,142.664,0.304,66.265,3.193,1.533,7.127
2025-08-25T10:14:00.784710+00:00,143.851,0.18,63.413,3.169,1.563,7.224
2025-08-25T10:29:00.784710+00:00,137.424,0.327,63.455,3.197,1.238,7.007
2025-08-25T10:44:00.784710+00:00,142.183,0.236,63.739,3.046,1.648,7.099
2025-08-25T10:59:00.784710+00:00,159.044,0.255,66.533,3.13,1.216,7.042
2025-08-25T11:14:00.784710+00:00,136.231,0.183,66.255,3.229,1.532,7.09
2025-08-25T11:29:00.784710+00:00,132.493,0.27,65.515,3.274,1.387,7.151
2025-08-25T11:44:00.784710+00:00,142.975,0.209,64.606,3.201,1.3,7.122
2025-08-25T11:59:00.784710+00:00,135.752,0.244,81.453,2.997,1.304,7.115
2025-08-25T12:14:00.784710+00:00,144.446,0.223,63.789,3.12,1.343,7.118
2025-08-25T12:29:00.784710+00:00,133.461,0.331,63.849,3.038,1.366,7.138
2025-08-25T12:44:00.784710+00:00,129.487,0.333,63.816,3.094,1.226,7.063
2025-08-25T12:59:00.784710+00:00,116.658,0.234,59.92,3.006,1.304,7.165
2025-08-25T13:14:00.784710+00:00,117.548,0.234,61.046,2.927,1.236,7.161
2025-08-25T13:29:00.784710+00:00,115.524,0.212,60.5,3.034,1.18,7.144
2025-08-25T13:44:00.784710+00:00,133.077,0.285,64.737,3.118,1.227,7.154
2025-08-25T13:59:00.784710+00:00,119.104,0.214,65.831,3.083,1.186,7.138
2025-08-25T14:14:00.784710+00:00,140.136,0.209,58.218,3.094,1.274,7.242
2025-08-25T14:29:00.784710+00:00,130.55,0.28,65.754,3.081,1.377,7.116
2025-08-25T14:44:00.784710+00:00,128.699,0.205,62.899,3.099,1.341,7.103
2025-08-25T14:59:00.784710+00:00,124.372,0.231,64.887,3.113,1.566,7.078
2025-08-25T15:14:00.784710+00:00,136.695,0.155,64.043,3.054,1.068,7.063
2025-08-25T15:29:00.784710+00:00,125.995,0.271,66.111,3.089,1.393,7.052
2025-08-25T15:44:00.784710+00:00,125.382,0.335,63.882,3.229,1.343,7.075
2025-08-25T15:59:00.784710+00:00,143.719,0.276,60.998,3.109,1.446,7.127
2025-08-25T16:14:00.784710+00:00,138.107,0.315,63.806,3.11,1.441,7.154
2025-08-25T16:29:00.784710+00:00,134.555,0.203,65.369,3.124,1.342,7.14
2025-08-25T16:44:00.784710+00:00,142.831,0.26,64.253,3.109,1.39,7.095
2025-08-25T16:59:00.784710+00:00,139.132,0.204,66.374,3.104,1.289,7.198
2025-08-25T17:14:00.784710+00:00,143.575,0.243,65.323,3.167,1.461,7.192
2025-08-25T17:29:00.784710+00:00,135.51,0.297,64.683,3.123,1.172,7.143
2025-08-25T17:44:00.784710+00:00,160.219,0.267,64.142,3.166,1.501,7.117
2025-08-25T17:59:00.784710+00:00,140.7,0.195,65.988,3.128,1.415,7.194
2025-08-25T18:14:00.784710+00:00,159.528,0.204,67.656,3.215,1.371,7.177
2025-08-25T18:29:00.784710+00:00,147.369,0.205,63.818,3.268,1.413,7.083
2025-08-25T18:44:00.784710+00:00,157.183,0.303,66.679,3.22,1.433,7.171
2025-08-25T18:59:00.784710+00:00,158.487,0.386,64.759,3.092,1.62,7.196
2025-08-25T19:14:00.784710+00:00,163.706,0.355,68.039,3.316,1.865,7.131
2025-08-25T19:29:00.784710+00:00,149.748,0.197,72.196,3.295,1.636,7.202
2025-08-25T19:44:00.784710+00:00,167.034,0.367,67.961,3.222,1.434,7.109
2025-08-25T19:59:00.784710+00:00,175.164,0.348,72.273,3.38,1.59,7.281
2025-08-25T20:14:00.784710+00:00,160.285,0.228,77.098,3.223,1.608,7.281
2025-08-25T20:29:00.784710+00:00,164.584,0.295,74.837,3.435,1.429,7.196
2025-08-25T20:44:00.784710+00:00,162.052,0.369,72.723,3.363,1.401,7.238
2025-08-25T20:59:00.784710+00:00,165.374,0.347,74.691,3.202,1.557,7.077
2025-08-25T21:14:00.784710+00:00,183.709,0.258,70.744,3.414,1.673,7.157
2025-08-25T21:29:00.784710+00:00,163.812,0.358,70.834,3.383,1.394,7.214
2025-08-25T21:44:00.784710+00:00,166.087,0.225,74.522,3.386,1.513,7.172
2025-08-25T21:59:00.784710+00:00,188.231,0.325,75.731,3.386,1.679,7.284
2025-08-25T22:14:00.784710+00:00,181.994,0.397,77.573,3.449,1.626,7.365
2025-08-25T22:29:00.784710+00:00,195.541,0.344,74.679,3.433,1.801,7.179
2025-08-25T22:44:00.784710+00:00,176.476,0.322,76.613,3.336,1.471,7.203
2025-08-25T22:59:00.784710+00:00,182.505,0.395,76.932,3.599,1.931,7.271
2025-08-25T23:14:00.784710+00:00,177.533,0.402,76.714,3.488,1.473,7.358
2025-08-25T23:29:00.784710+00:00,185.19,0.422,77.169,3.46,1.422,7.191
2025-08-25T23:44:00.784710+00:00,170.973,0.402,75.913,3.438,1.665,7.282
2025-08-25T23:59:00.784710+00:00,191.66,0.415,78.463,3.598,1.542,7.379
2025-08-26T00:14:00.784710+00:00,189.67,0.4,78.544,3.44,1.679,7.173
2025-08-26T00:29:00.784710+00:00,187.408,0.378,77.494,3.562,1.68,7.197
2025-08-26T00:44:00.784710+00:00,185.413,0.371,79.893,3.51,1.669,7.251
2025-08-26T00:59:00.784710+00:00,181.922,0.356,80.772,3.52,1.595,7.246
2025-08-26T01:14:00.784710+00:00,195.322,0.308,80.194,3.477,1.75,7.327
2025-08-26T01:29:00.784710+00:00,180.425,0.322,76.842,3.518,1.661,7.294
2025-08-26T01:44:00.784710+00:00,194.055,0.356,79.181,3.57,1.833,7.173
2025-08-26T01:59:00.784710+00:00,206.593,0.382,77.178,3.589,1.678,7.311
2025-08-26T02:14:00.784710+00:00,201.79,0.442,79.18,3.507,1.583,7.245
2025-08-26T02:29:00.784710+00:00,177.646,0.367,77.124,3.561,1.494,7.356
2025-08-26T02:44:00.784710+00:00,185.047,0.419,81.411,3.636,1.673,7.241
2025-08-26T02:59:00.784710+00:00,192.24,0.421,80.307,3.428,1.538,7.239
2025-08-26T03:14:00.784710+00:00,187.71,0.354,80.897,3.556,1.524,7.308
2025-08-26T03:29:00.784710+00:00,176.36,0.394,80.514,3.475,1.744,7.319
2025-08-26T03:44:00.784710+00:00,189.803,0.35,77.656,3.46,1.461,7.298
2025-08-26T03:59:00.784710+00:00,185.691,0.426,77.103,3.557,1.837,7.168
2025-08-26T04:14:00.784710+00:00,200.026,0.389,81.165,3.484,1.679,7.298
2025-08-26T04:29:00.784710+00:00,181.519,0.295,77.051,3.421,1.647,7.201
2025-08-26T04:44:00.784710+00:00,191.622,0.36,74.344,3.614,1.519,7.274
2025-08-26T04:59:00.784710+00:00,170.779,0.431,78.715,3.57,1.725,7.17
2025-08-26T05:14:00.784710+00:00,171.24,0.336,76.61,3.33,1.623,7.279
2025-08-26T05:29:00.784710+00:00,183.702,0.364,78.935,3.354,1.53,7.199
2025-08-26T05:44:00.784710+00:00,184.987,0.365,75.989,3.506,1.625,7.167
2025-08-26T05:59:00.784710+00:00,166.976,0.282,75.025,3.422,1.388,7.282
2025-08-26T06:14:00.784710+00:00,173.083,0.356,77.662,3.551,1.381,7.249
2025-08-26T06:29:00.784710+00:00,160.037,0.256,71.063,3.465,1.43,7.193
2025-08-26T06:44:00.784710+00:00,167.793,0.29,72.486,3.425,1.594,7.312
2025-08-26T06:59:00.784710+00:00,174.051,0.371,71.389,3.304,1.539,7.193
2025-08-26T07:14:00.784710+00:00,161.957,0.331,68.272,3.409,1.652,7.216
2025-08-26T07:29:00.784710+00:00,161.503,0.293,73.901,3.252,1.402,7.225
2025-08-26T07:44:00.784710+00:00,152.5,0.326,70.527,3.442,1.568,7.167
2025-08-26T07:59:00.784710+00:00,154.388,0.296,72.939,3.355,1.471,7.227
2025-08-26T08:14:00.784710+00:00,171.678,0.295,71.394,3.239,1.358,7.162
2025-08-26T08:29:00.784710+00:00,156.245,0.323,71.32,3.353,1.504,7.164
2025-08-26T08:44:00.784710+00:00,145.71,0.249,68.689,3.453,1.437,7.265
2025-08-26T08:59:00.784710+00:00,149.304,0.283,67.573,3.24,1.356,7.116
2025-08-26T09:14:00.784710+00:00,137.172,0.261,68.792,3.286,1.423,7.028
