ts,tag,value,unit,quality,meta
2025-08-20T07:29:00.784710+00:00,decantacao/turbidez,0.272,NTU,True,"{""sim"": true}"
2025-08-20T07:29:00.784710+00:00,qualidade/ph,7.263,pH,True,"{""sim"": true}"
2025-08-20T07:44:00.784710+00:00,decantacao/turbidez,0.387,NTU,True,"{""sim"": true}"
2025-08-20T07:44:00.784710+00:00,qualidade/ph,7.219,pH,True,"{""sim"": true}"
2025-08-20T07:44:00.784710+00:00,qualidade/cloro,1.75,mg/L,True,"{""sim"": true}"
2025-08-20T07:44:00.784710+00:00,nivel/reservatorio,65.212,%,True,"{""sim"": true}"
2025-08-20T07:44:00.784710+00:00,pressao/linha1,3.26,bar,True,"{""sim"": true}"
2025-08-20T07:44:00.784710+00:00,bombeamento/vazao,163.549,m3/h,True,"{""sim"": true}"
2025-08-20T07:59:00.784710+00:00,qualidade/cloro,1.891,mg/L,True,"{""sim"": true}"
2025-08-20T07:59:00.784710+00:00,nivel/reservatorio,65.508,%,True,"{""sim"": true}"
2025-08-20T07:59:00.784710+00:00,qualidade/ph,7.241,pH,True,"{""sim"": true}"
2025-08-20T07:59:00.784710+00:00,pressao/linha1,3.218,bar,True,"{""sim"": true}"
2025-08-20T07:59:00.784710+00:00,decantacao/turbidez,0.363,NTU,True,"{""sim"": true}"
2025-08-20T07:59:00.784710+00:00,bombeamento/vazao,153.477,m3/h,True,"{""sim"": true}"
2025-08-20T08:14:00.784710+00:00,pressao/linha1,3.281,bar,True,"{""sim"": true}"
2025-08-20T08:14:00.784710+00:00,bombeamento/vazao,156.605,m3/h,True,"{""sim"": true}"
2025-08-20T08:14:00.784710+00:00,qualidade/ph,7.199,pH,True,"{""sim"": true}"
2025-08-20T08:14:00.784710+00:00,decantacao/turbidez,0.297,NTU,True,"{""sim"": true}"
2025-08-20T08:14:00.784710+00:00,nivel/reservatorio,64.073,%,True,"{""sim"": true}"
2025-08-20T08:14:00.784710+00:00,qualidade/cloro,1.846,mg/L,True,"{""sim"": true}"
2025-08-20T08:29:00.784710+00:00,bombeamento/vazao,140.221,m3/h,True,"{""sim"": true}"
2025-08-20T08:29:00.784710+00:00,nivel/reservatorio,64.323,%,True,"{""sim"": true}"
2025-08-20T08:29:00.784710+00:00,qualidade/cloro,1.906,mg/L,True,"{""sim"": true}"
2025-08-20T08:29:00.784710+00:00,pressao/linha1,3.201,bar,True,"{""sim"": true}"
2025-08-20T08:29:00.784710+00:00,decantacao/turbidez,0.276,NTU,True,"{""sim"": true}"
2025-08-20T08:29:00.784710+00:00,qualidade/ph,7.207,pH,True,"{""sim"": true}"
2025-08-20T08:44:00.784710+00:00,bombeamento/vazao,161.524,m3/h,True,"{""sim"": true}"
2025-08-20T08:44:00.784710+00:00,nivel/reservatorio,62.417,%,True,"{""sim"": true}"
2025-08-20T08:44:00.784710+00:00,qualidade/cloro,1.656,mg/L,True,"{""sim"": true}"
2025-08-20T08:44:00.784710+00:00,pressao/linha1,3.127,bar,True,"{""sim"": true}"
2025-08-20T08:44:00.784710+00:00,decantacao/turbidez,0.28,NTU,True,"{""sim"": true}"
2025-08-20T08:44:00.784710+00:00,qualidade/ph,7.222,pH,True,"{""sim"": true}"
2025-08-20T08:59:00.784710+00:00,bombeamento/vazao,146.036,m3/h,True,"{""sim"": true}"
2025-08-20T08:59:00.784710+00:00,qualidade/ph,7.092,pH,True,"{""sim"": true}"
2025-08-20T08:59:00.784710+00:00,pressao/linha1,3.151,bar,True,"{""sim"": true}"
2025-08-20T08:59:00.784710+00:00,decantacao/turbidez,0.293,NTU,True,"{""sim"": true}"
2025-08-20T08:59:00.784710+00:00,nivel/reservatorio,62.28,%,True,"{""sim"": true}"
2025-08-20T08:59:00.784710+00:00,qualidade/cloro,1.76,mg/L,True,"{""sim"": true}"
2025-08-20T09:14:00.784710+00:00,qualidade/ph,7.155,pH,True,"{""sim"": true}"
2025-08-20T09:14:00.784710+00:00,decantacao/turbidez,0.357,NTU,True,"{""sim"": true}"
2025-08-20T09:14:00.784710+00:00,nivel/reservatorio,61.728,%,True,"{""sim"": true}"
2025-08-20T09:14:00.784710+00:00,bombeamento/vazao,150.045,m3/h,True,"{""sim"": true}"
2025-08-20T09:14:00.784710+00:00,pressao/linha1,3.136,bar,True,"{""sim"": true}"
2025-08-20T09:14:00.784710+00:00,qualidade/cloro,1.567,mg/L,True,"{""sim"": true}"
2025-08-20T09:29:00.784710+00:00,qualidade/cloro,1.776,mg/L,True,"{""sim"": true}"
2025-08-20T09:29:00.784710+00:00,nivel/reservatorio,61.018,%,True,"{""sim"": true}"
2025-08-20T09:29:00.784710+00:00,bombeamento/vazao,137.072,m3/h,True,"{""sim"": true}"
2025-08-20T09:29:00.784710+00:00,pressao/linha1,3.108,bar,True,"{""sim"": true}"
2025-08-20T09:29:00.784710+00:00,decantacao/turbidez,0.294,NTU,True,"{""sim"": true}"
2025-08-20T09:29:00.784710+00:00,qualidade/ph,7.141,pH,True,"{""sim"": true}"
2025-08-20T09:44:00.784710+00:00,decantacao/turbidez,0.305,NTU,True,"{""sim"": true}"
2025-08-20T09:44:00.784710+00:00,bombeamento/vazao,142.039,m3/h,True,"{""sim"": true}"
2025-08-20T09:44:00.784710+00:00,pressao/linha1,2.995,bar,True,"{""sim"": true}"
2025-08-20T09:44:00.784710+00:00,qualidade/ph,7.126,pH,True,"{""sim"": true}"
2025-08-20T09:44:00.784710+00:00,nivel/reservatorio,64.091,%,True,"{""sim"": true}"
2025-08-20T09:44:00.784710+00:00,qualidade/cloro,1.681,mg/L,True,"{""sim"": true}"
2025-08-20T09:59:00.784710+00:00,nivel/reservatorio,63.092,%,True,"{""sim"": true}"
2025-08-20T09:59:00.784710+00:00,pressao/linha1,3.185,bar,True,"{""sim"": true}"
2025-08-20T09:59:00.784710+00:00,qualidade/ph,7.143,pH,True,"{""sim"": true}"
2025-08-20T09:59:00.784710+00:00,bombeamento/vazao,142.73,m3/h,True,"{""sim"": true}"
2025-08-20T09:59:00.784710+00:00,decantacao/turbidez,0.323,NTU,True,"{""sim"": true}"
2025-08-20T09:59:00.784710+00:00,qualidade/cloro,1.705,mg/L,True,"{""sim"": true}"
2025-08-20T10:14:00.784710+00:00,qualidade/cloro,1.643,mg/L,True,"{""sim"": true}"
2025-08-20T10:14:00.784710+00:00,decantacao/turbidez,0.203,NTU,True,"{""sim"": true}"
2025-08-20T10:14:00.784710+00:00,bombeamento/vazao,143.21,m3/h,True,"{""sim"": true}"
2025-08-20T10:14:00.784710+00:00,pressao/linha1,3.158,bar,True,"{""sim"": true}"
2025-08-20T10:14:00.784710+00:00,qualidade/ph,7.245,pH,True,"{""sim"": true}"
2025-08-20T10:14:00.784710+00:00,nivel/reservatorio,59.252,%,True,"{""sim"": true}"
2025-08-20T10:29:00.784710+00:00,bombeamento/vazao,145.544,m3/h,True,"{""sim"": true}"
2025-08-20T10:29:00.784710+00:00,qualidade/cloro,1.619,mg/L,True,"{""sim"": true}"
2025-08-20T10:29:00.784710+00:00,pressao/linha1,2.976,bar,True,"{""sim"": true}"
2025-08-20T10:29:00.784710+00:00,qualidade/ph,7.099,pH,True,"{""sim"": true}"
2025-08-20T10:29:00.784710+00:00,decantacao/turbidez,0.295,NTU,True,"{""sim"": true}"
2025-08-20T10:29:00.784710+00:00,nivel/reservatorio,58.313,%,True,"{""sim"": true}"
2025-08-20T10:44:00.784710+00:00,decantacao/turbidez,0.239,NTU,True,"{""sim"": true}"
2025-08-20T10:44:00.784710+00:00,qualidade/cloro,1.534,mg/L,True,"{""sim"": true}"
2025-08-20T10:44:00.784710+00:00,qualidade/ph,7.205,pH,True,"{""sim"": true}"
2025-08-20T10:44:00.784710+00:00,bombeamento/vazao,151.702,m3/h,True,"{""sim"": true}"
2025-08-20T10:44:00.784710+00:00,pressao/linha1,3.023,bar,True,"{""sim"": true}"
2025-08-20T10:44:00.784710+00:00,nivel/reservatorio,59.993,%,True,"{""sim"": true}"
2025-08-20T10:59:00.784710+00:00,bombeamento/vazao,144.62,m3/h,True,"{""sim"": true}"
2025-08-20T10:59:00.784710+00:00,nivel/reservatorio,64.246,%,True,"{""sim"": true}"
2025-08-20T10:59:00.784710+00:00,pressao/linha1,3.017,bar,True,"{""sim"": true}"
2025-08-20T10:59:00.784710+00:00,qualidade/ph,5.11,pH,True,"{""sim"": true}"
2025-08-20T10:59:00.784710+00:00,decantacao/turbidez,0.125,NTU,True,"{""sim"": true}"
2025-08-20T10:59:00.784710+00:00,qualidade/cloro,1.723,mg/L,True,"{""sim"": true}"
2025-08-20T11:14:00.784710+00:00,bombeamento/vazao,145.115,m3/h,True,"{""sim"": true}"
2025-08-20T11:14:00.784710+00:00,qualidade/ph,7.12,pH,True,"{""sim"": true}"
2025-08-20T11:14:00.784710+00:00,decantacao/turbidez,0.141,NTU,True,"{""sim"": true}"
2025-08-20T11:14:00.784710+00:00,qualidade/cloro,1.798,mg/L,True,"{""sim"": true}"
2025-08-20T11:14:00.784710+00:00,pressao/linha1,2.931,bar,True,"{""sim"": true}"
2025-08-20T11:14:00.784710+00:00,nivel/reservatorio,57.533,%,True,"{""sim"": true}"
2025-08-20T11:29:00.784710+00:00,pressao/linha1,2.865,bar,True,"{""sim"": true}"
2025-08-20T11:29:00.784710+00:00,bombeamento/vazao,147.743,m3/h,True,"{""sim"": true}"
2025-08-20T11:29:00.784710+00:00,qualidade/cloro,1.543,mg/L,True,"{""sim"": true}"
2025-08-20T11:29:00.784710+00:00,qualidade/ph,7.146,pH,True,"{""sim"": true}"
2025-08-20T11:29:00.784710+00:00,decantacao/turbidez,0.193,NTU,True,"{""sim"": true}"
2025-08-20T11:29:00.784710+00:00,nivel/reservatorio,58.944,%,True,"{""sim"": true}"
2025-08-20T11:44:00.784710+00:00,qualidade/cloro,1.668,mg/L,True,"{""sim"": true}"
2025-08-20T11:44:00.784710+00:00,pressao/linha1,2.951,bar,True,"{""sim"": true}"
2025-08-20T11:44:00.784710+00:00,decantacao/turbidez,0.268,NTU,True,"{""sim"": true}"
2025-08-20T11:44:00.784710+00:00,bombeamento/vazao,139.59,m3/h,True,"{""sim"": true}"
2025-08-20T11:44:00.784710+00:00,nivel/reservatorio,59.15,%,True,"{""sim"": true}"
2025-08-20T11:44:00.784710+00:00,qualidade/ph,7.169,pH,True,"{""sim"": true}"
2025-08-20T11:59:00.784710+00:00,decantacao/turbidez,0.245,NTU,True,"{""sim"": true}"
2025-08-20T11:59:00.784710+00:00,nivel/reservatorio,58.489,%,True,"{""sim"": true}"
2025-08-20T11:59:00.784710+00:00,pressao/linha1,2.968,bar,True,"{""sim"": true}"
2025-08-20T11:59:00.784710+00:00,qualidade/cloro,1.647,mg/L,True,"{""sim"": true}"
2025-08-20T11:59:00.784710+00:00,qualidade/ph,7.173,pH,True,"{""sim"": true}"
2025-08-20T11:59:00.784710+00:00,bombeamento/vazao,133.704,m3/h,True,"{""sim"": true}"
2025-08-20T12:14:00.784710+00:00,qualidade/ph,7.176,pH,True,"{""sim"": true}"
2025-08-20T12:14:00.784710+00:00,qualidade/cloro,1.589,mg/L,True,"{""sim"": true}"
2025-08-20T12:14:00.784710+00:00,bombeamento/vazao,140.107,m3/h,True,"{""sim"": true}"
2025-08-20T12:14:00.784710+00:00,nivel/reservatorio,57.554,%,True,"{""sim"": true}"
2025-08-20T12:14:00.784710+00:00,decantacao/turbidez,0.246,NTU,True,"{""sim"": true}"
2025-08-20T12:14:00.784710+00:00,pressao/linha1,2.873,bar,True,"{""sim"": true}"
2025-08-20T12:29:00.784710+00:00,qualidade/ph,7.105,pH,True,"{""sim"": true}"
2025-08-20T12:29:00.784710+00:00,decantacao/turbidez,0.333,NTU,True,"{""sim"": true}"
2025-08-20T12:29:00.784710+00:00,bombeamento/vazao,140.85,m3/h,True,"{""sim"": true}"
2025-08-20T12:29:00.784710+00:00,qualidade/cloro,1.399,mg/L,True,"{""sim"": true}"
2025-08-20T12:29:00.784710+00:00,pressao/linha1,2.996,bar,True,"{""sim"": true}"
2025-08-20T12:29:00.784710+00:00,nivel/reservatorio,60.575,%,True,"{""sim"": true}"
2025-08-20T12:44:00.784710+00:00,nivel/reservatorio,59.0,%,True,"{""sim"": true}"
2025-08-20T12:44:00.784710+00:00,pressao/linha1,3.07,bar,True,"{""sim"": true}"
2025-08-20T12:44:00.784710+00:00,qualidade/ph,7.096,pH,True,"{""sim"": true}"
2025-08-20T12:44:00.784710+00:00,bombeamento/vazao,136.766,m3/h,True,"{""sim"": true}"
2025-08-20T12:44:00.784710+00:00,decantacao/turbidez,0.17,NTU,True,"{""sim"": true}"
2025-08-20T12:44:00.784710+00:00,qualidade/cloro,1.421,mg/L,True,"{""sim"": true}"
2025-08-20T12:59:00.784710+00:00,qualidade/cloro,1.479,mg/L,True,"{""sim"": true}"
2025-08-20T12:59:00.784710+00:00,nivel/reservatorio,59.641,%,True,"{""sim"": true}"
2025-08-20T12:59:00.784710+00:00,pressao/linha1,3.039,bar,True,"{""sim"": true}"
2025-08-20T12:59:00.784710+00:00,qualidade/ph,7.174,pH,True,"{""sim"": true}"
2025-08-20T12:59:00.784710+00:00,bombeamento/vazao,119.373,m3/h,True,"{""sim"": true}"
2025-08-20T12:59:00.784710+00:00,decantacao/turbidez,0.231,NTU,True,"{""sim"": true}"
2025-08-20T13:14:00.784710+00:00,qualidade/cloro,1.313,mg/L,True,"{""sim"": true}"
2025-08-20T13:14:00.784710+00:00,qualidade/ph,7.11,pH,True,"{""sim"": true}"
2025-08-20T13:14:00.784710+00:00,decantacao/turbidez,0.247,NTU,True,"{""sim"": true}"
2025-08-20T13:14:00.784710+00:00,nivel/reservatorio,59.02,%,True,"{""sim"": true}"
2025-08-20T13:14:00.784710+00:00,pressao/linha1,2.958,bar,True,"{""sim"": true}"
2025-08-20T13:14:00.784710+00:00,bombeamento/vazao,123.836,m3/h,True,"{""sim"": true}"
2025-08-20T13:29:00.784710+00:00,pressao/linha1,2.819,bar,True,"{""sim"": true}"
2025-08-20T13:29:00.784710+00:00,nivel/reservatorio,59.555,%,True,"{""sim"": true}"
2025-08-20T13:29:00.784710+00:00,decantacao/turbidez,0.194,NTU,True,"{""sim"": true}"
2025-08-20T13:29:00.784710+00:00,qualidade/cloro,1.736,mg/L,True,"{""sim"": true}"
2025-08-20T13:29:00.784710+00:00,qualidade/ph,7.044,pH,True,"{""sim"": true}"
2025-08-20T13:29:00.784710+00:00,bombeamento/vazao,128.052,m3/h,True,"{""sim"": true}"
2025-08-20T13:44:00.784710+00:00,qualidade/cloro,1.609,mg/L,True,"{""sim"": true}"
2025-08-20T13:44:00.784710+00:00,qualidade/ph,7.052,pH,True,"{""sim"": true}"
2025-08-20T13:44:00.784710+00:00,nivel/reservatorio,60.895,%,True,"{""sim"": true}"
2025-08-20T13:44:00.784710+00:00,bombeamento/vazao,136.298,m3/h,True,"{""sim"": true}"
2025-08-20T13:44:00.784710+00:00,pressao/linha1,3.022,bar,True,"{""sim"": true}"
2025-08-20T13:44:00.784710+00:00,decantacao/turbidez,0.232,NTU,True,"{""sim"": true}"
2025-08-20T13:59:00.784710+00:00,bombeamento/vazao,129.829,m3/h,True,"{""sim"": true}"
2025-08-20T13:59:00.784710+00:00,qualidade/ph,7.065,pH,True,"{""sim"": true}"
2025-08-20T13:59:00.784710+00:00,nivel/reservatorio,60.382,%,True,"{""sim"": true}"
2025-08-20T13:59:00.784710+00:00,qualidade/cloro,1.56,mg/L,True,"{""sim"": true}"
2025-08-20T13:59:00.784710+00:00,decantacao/turbidez,0.15,NTU,True,"{""sim"": true}"
2025-08-20T13:59:00.784710+00:00,pressao/linha1,2.976,bar,True,"{""sim"": true}"
2025-08-20T14:14:00.784710+00:00,pressao/linha1,2.999,bar,True,"{""sim"": true}"
2025-08-20T14:14:00.784710+00:00,qualidade/cloro,1.301,mg/L,True,"{""sim"": true}"
2025-08-20T14:14:00.784710+00:00,bombeamento/vazao,139.162,m3/h,True,"{""sim"": true}"
2025-08-20T14:14:00.784710+00:00,nivel/reservatorio,62.398,%,True,"{""sim"": true}"
2025-08-20T14:14:00.784710+00:00,decantacao/turbidez,0.301,NTU,True,"{""sim"": true}"
2025-08-20T14:14:00.784710+00:00,qualidade/ph,7.15,pH,True,"{""sim"": true}"
2025-08-20T14:29:00.784710+00:00,pressao/linha1,3.122,bar,True,"{""sim"": true}"
2025-08-20T14:29:00.784710+00:00,decantacao/turbidez,0.197,NTU,True,"{""sim"": true}"
2025-08-20T14:29:00.784710+00:00,bombeamento/vazao,140.785,m3/h,True,"{""sim"": true}"
2025-08-20T14:29:00.784710+00:00,qualidade/ph,7.129,pH,True,"{""sim"": true}"
2025-08-20T14:29:00.784710+00:00,nivel/reservatorio,60.245,%,True,"{""sim"": true}"
2025-08-20T14:29:00.784710+00:00,qualidade/cloro,1.346,mg/L,True,"{""sim"": true}"
2025-08-20T14:44:00.784710+00:00,nivel/reservatorio,56.568,%,True,"{""sim"": true}"
2025-08-20T14:44:00.784710+00:00,decantacao/turbidez,0.333,NTU,True,"{""sim"": true}"
2025-08-20T14:44:00.784710+00:00,bombeamento/vazao,140.18,m3/h,True,"{""sim"": true}"
2025-08-20T14:44:00.784710+00:00,qualidade/cloro,1.566,mg/L,True,"{""sim"": true}"
2025-08-20T14:44:00.784710+00:00,pressao/linha1,2.904,bar,True,"{""sim"": true}"
2025-08-20T14:44:00.784710+00:00,qualidade/ph,7.163,pH,True,"{""sim"": true}"
2025-08-20T14:59:00.784710+00:00,qualidade/ph,7.097,pH,True,"{""sim"": true}"
2025-08-20T14:59:00.784710+00:00,nivel/reservatorio,59.731,%,True,"{""sim"": true}"
2025-08-20T14:59:00.784710+00:00,decantacao/turbidez,0.231,NTU,True,"{""sim"": true}"
2025-08-20T14:59:00.784710+00:00,bombeamento/vazao,140.68,m3/h,True,"{""sim"": true}"
2025-08-20T14:59:00.784710+00:00,qualidade/cloro,1.805,mg/L,True,"{""sim"": true}"
2025-08-20T14:59:00.784710+00:00,pressao/linha1,2.744,bar,True,"{""sim"": true}"
2025-08-20T15:14:00.784710+00:00,decantacao/turbidez,0.285,NTU,True,"{""sim"": true}"
2025-08-20T15:14:00.784710+00:00,bombeamento/vazao,123.313,m3/h,True,"{""sim"": true}"
2025-08-20T15:14:00.784710+00:00,qualidade/ph,7.134,pH,True,"{""sim"": true}"
2025-08-20T15:14:00.784710+00:00,qualidade/cloro,1.488,mg/L,True,"{""sim"": true}"
2025-08-20T15:14:00.784710+00:00,nivel/reservatorio,59.62,%,True,"{""sim"": true}"
2025-08-20T15:14:00.784710+00:00,pressao/linha1,2.895,bar,True,"{""sim"": true}"
2025-08-20T15:29:00.784710+00:00,decantacao/turbidez,0.233,NTU,True,"{""sim"": true}"
2025-08-20T15:29:00.784710+00:00,qualidade/cloro,1.68,mg/L,True,"{""sim"": true}"
2025-08-20T15:29:00.784710+00:00,qualidade/ph,7.164,pH,True,"{""sim"": true}"
2025-08-20T15:29:00.784710+00:00,bombeamento/vazao,136.165,m3/h,True,"{""sim"": true}"
2025-08-20T15:29:00.784710+00:00,nivel/reservatorio,62.235,%,True,"{""sim"": true}"
2025-08-20T15:29:00.784710+00:00,pressao/linha1,3.024,bar,True,"{""sim"": true}"
2025-08-20T15:44:00.784710+00:00,pressao/linha1,2.994,bar,True,"{""sim"": true}"
2025-08-20T15:44:00.784710+00:00,qualidade/cloro,1.524,mg/L,True,"{""sim"": true}"
2025-08-20T15:44:00.784710+00:00,qualidade/ph,7.11,pH,True,"{""sim"": true}"
2025-08-20T15:44:00.784710+00:00,nivel/reservatorio,56.687,%,True,"{""sim"": true}"
2025-08-20T15:44:00.784710+00:00,decantacao/turbidez,0.236,NTU,True,"{""sim"": true}"
2025-08-20T15:44:00.784710+00:00,bombeamento/vazao,128.257,m3/h,True,"{""sim"": true}"
2025-08-20T15:59:00.784710+00:00,pressao/linha1,2.902,bar,True,"{""sim"": true}"
2025-08-20T15:59:00.784710+00:00,bombeamento/vazao,120.854,m3/h,True,"{""sim"": true}"
2025-08-20T15:59:00.784710+00:00,qualidade/ph,7.158,pH,True,"{""sim"": true}"
2025-08-20T15:59:00.784710+00:00,nivel/reservatorio,59.995,%,True,"{""sim"": true}"
2025-08-20T15:59:00.784710+00:00,decantacao/turbidez,0.21,NTU,True,"{""sim"": true}"
2025-08-20T15:59:00.784710+00:00,qualidade/cloro,1.594,mg/L,True,"{""sim"": true}"
2025-08-20T16:14:00.784710+00:00,qualidade/ph,7.094,pH,True,"{""sim"": true}"
2025-08-20T16:14:00.784710+00:00,bombeamento/vazao,132.787,m3/h,True,"{""sim"": true}"
2025-08-20T16:14:00.784710+00:00,qualidade/cloro,1.739,mg/L,True,"{""sim"": true}"
2025-08-20T16:14:00.784710+00:00,pressao/linha1,2.895,bar,True,"{""sim"": true}"
2025-08-20T16:14:00.784710+00:00,nivel/reservatorio,57.805,%,True,"{""sim"": true}"
2025-08-20T16:14:00.784710+00:00,decantacao/turbidez,0.248,NTU,True,"{""sim"": true}"
2025-08-20T16:29:00.784710+00:00,pressao/linha1,2.99,bar,True,"{""sim"": true}"
2025-08-20T16:29:00.784710+00:00,nivel/reservatorio,60.508,%,True,"{""sim"": true}"
2025-08-20T16:29:00.784710+00:00,qualidade/cloro,1.559,mg/L,True,"{""sim"": true}"
2025-08-20T16:29:00.784710+00:00,qualidade/ph,7.115,pH,True,"{""sim"": true}"
2025-08-20T16:29:00.784710+00:00,decantacao/turbidez,0.26,NTU,True,"{""sim"": true}"
2025-08-20T16:29:00.784710+00:00,bombeamento/vazao,146.831,m3/h,True,"{""sim"": true}"
2025-08-20T16:44:00.784710+00:00,bombeamento/vazao,141.168,m3/h,True,"{""sim"": true}"
2025-08-20T16:44:00.784710+00:00,pressao/linha1,2.929,bar,True,"{""sim"": true}"
2025-08-20T16:44:00.784710+00:00,decantacao/turbidez,0.208,NTU,True,"{""sim"": true}"
2025-08-20T16:44:00.784710+00:00,nivel/reservatorio,59.396,%,True,"{""sim"": true}"
2025-08-20T16:44:00.784710+00:00,qualidade/ph,7.117,pH,True,"{""sim"": true}"
2025-08-20T16:44:00.784710+00:00,qualidade/cloro,1.526,mg/L,True,"{""sim"": true}"
2025-08-20T16:59:00.784710+00:00,qualidade/cloro,1.787,mg/L,True,"{""sim"": true}"
2025-08-20T16:59:00.784710+00:00,decantacao/turbidez,0.244,NTU,True,"{""sim"": true}"
2025-08-20T16:59:00.784710+00:00,pressao/linha1,3.082,bar,True,"{""sim"": true}"
2025-08-20T16:59:00.784710+00:00,bombeamento/vazao,154.97,m3/h,True,"{""sim"": true}"
2025-08-20T16:59:00.784710+00:00,qualidade/ph,7.072,pH,True,"{""sim"": true}"
2025-08-20T16:59:00.784710+00:00,nivel/reservatorio,61.153,%,True,"{""sim"": true}"
2025-08-20T17:14:00.784710+00:00,qualidade/cloro,1.631,mg/L,True,"{""sim"": true}"
2025-08-20T17:14:00.784710+00:00,bombeamento/vazao,141.681,m3/h,True,"{""sim"": true}"
2025-08-20T17:14:00.784710+00:00,qualidade/ph,7.177,pH,True,"{""sim"": true}"
2025-08-20T17:14:00.784710+00:00,nivel/reservatorio,57.766,%,True,"{""sim"": true}"
2025-08-20T17:14:00.784710+00:00,decantacao/turbidez,0.223,NTU,True,"{""sim"": true}"
2025-08-20T17:14:00.784710+00:00,pressao/linha1,3.02,bar,True,"{""sim"": true}"
2025-08-20T17:29:00.784710+00:00,decantacao/turbidez,0.372,NTU,True,"{""sim"": true}"
2025-08-20T17:29:00.784710+00:00,pressao/linha1,3.015,bar,True,"{""sim"": true}"
2025-08-20T17:29:00.784710+00:00,qualidade/cloro,1.766,mg/L,True,"{""sim"": true}"
2025-08-20T17:29:00.784710+00:00,qualidade/ph,7.123,pH,True,"{""sim"": true}"
2025-08-20T17:29:00.784710+00:00,nivel/reservatorio,62.589,%,True,"{""sim"": true}"
2025-08-20T17:29:00.784710+00:00,bombeamento/vazao,161.366,m3/h,True,"{""sim"": true}"
2025-08-20T17:44:00.784710+00:00,pressao/linha1,3.018,bar,True,"{""sim"": true}"
2025-08-20T17:44:00.784710+00:00,nivel/reservatorio,61.851,%,True,"{""sim"": true}"
2025-08-20T17:44:00.784710+00:00,decantacao/turbidez,0.257,NTU,True,"{""sim"": true}"
2025-08-20T17:44:00.784710+00:00,qualidade/ph,7.156,pH,True,"{""sim"": true}"
2025-08-20T17:44:00.784710+00:00,qualidade/cloro,1.563,mg/L,True,"{""sim"": true}"
2025-08-20T17:44:00.784710+00:00,bombeamento/vazao,144.802,m3/h,True,"{""sim"": true}"
2025-08-20T17:59:00.784710+00:00,pressao/linha1,3.114,bar,True,"{""sim"": true}"
2025-08-20T17:59:00.784710+00:00,qualidade/ph,7.189,pH,True,"{""sim"": true}"
2025-08-20T17:59:00.784710+00:00,nivel/reservatorio,62.199,%,True,"{""sim"": true}"
2025-08-20T17:59:00.784710+00:00,qualidade/cloro,1.825,mg/L,True,"{""sim"": true}"
2025-08-20T17:59:00.784710+00:00,bombeamento/vazao,145.232,m3/h,True,"{""sim"": true}"
2025-08-20T17:59:00.784710+00:00,decantacao/turbidez,0.342,NTU,True,"{""sim"": true}"
2025-08-20T18:14:00.784710+00:00,qualidade/cloro,1.7,mg/L,True,"{""sim"": true}"
2025-08-20T18:14:00.784710+00:00,decantacao/turbidez,0.259,NTU,True,"{""sim"": true}"
2025-08-20T18:14:00.784710+00:00,pressao/linha1,3.111,bar,True,"{""sim"": true}"
2025-08-20T18:14:00.784710+00:00,nivel/reservatorio,66.267,%,True,"{""sim"": true}"
2025-08-20T18:14:00.784710+00:00,bombeamento/vazao,136.551,m3/h,True,"{""sim"": true}"
2025-08-20T18:14:00.784710+00:00,qualidade/ph,7.192,pH,True,"{""sim"": true}"
2025-08-20T18:29:00.784710+00:00,bombeamento/vazao,157.461,m3/h,True,"{""sim"": true}"
2025-08-20T18:29:00.784710+00:00,pressao/linha1,3.139,bar,True,"{""sim"": true}"
